x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.460615,0.567212,0.459163,0.633534,0.426761,0.693639,0.393812,0.752235,0.37189,0.831725,0.3409,0.578791,0.433644,0.500845,0.463735,0.533418,0.441697,0.570108,0.331213,0.50876,0.438295,0.439248,0.471799,0.492301,0.442748,0.520625,0.333922,0.445088,0.438308,0.387375,0.459541,0.437085,0.430848,0.466175,0.343528,0.391462,0.42071,0.353648,0.44284,0.389573,0.425434,0.417725,Thumbs Down
0.452627,0.571333,0.455955,0.63574,0.428847,0.694602,0.396661,0.754555,0.367242,0.835436,0.34352,0.573947,0.433657,0.4972,0.459637,0.527469,0.434761,0.56212,0.335076,0.506627,0.439139,0.442292,0.469723,0.494414,0.438629,0.519415,0.335998,0.444304,0.438328,0.391675,0.457864,0.442374,0.42662,0.468339,0.340828,0.39155,0.417019,0.356984,0.438027,0.391807,0.419094,0.416728,Thumbs Down
0.460502,0.569171,0.456851,0.630741,0.42309,0.694863,0.390223,0.761051,0.364099,0.841167,0.338863,0.57804,0.435399,0.507341,0.464656,0.542394,0.44116,0.577942,0.328558,0.508405,0.441439,0.449735,0.471911,0.503603,0.441358,0.528906,0.331565,0.445874,0.439791,0.395117,0.459104,0.446102,0.428636,0.473698,0.342443,0.393336,0.420577,0.359589,0.441645,0.396197,0.423022,0.422837,Thumbs Down
0.451822,0.570401,0.45131,0.633791,0.42421,0.698818,0.390396,0.761781,0.361566,0.842009,0.338154,0.580873,0.434205,0.529566,0.468965,0.551542,0.45106,0.577466,0.329816,0.509714,0.441259,0.4601,0.471941,0.503321,0.441915,0.524662,0.333302,0.444675,0.441929,0.40031,0.461252,0.444845,0.431547,0.469286,0.344118,0.390766,0.424831,0.362361,0.445474,0.395492,0.426414,0.419214,Thumbs Down
0.453319,0.568467,0.453148,0.632367,0.423173,0.697644,0.388317,0.760742,0.359925,0.84156,0.336807,0.58176,0.43217,0.522992,0.464136,0.548776,0.442028,0.576192,0.328149,0.511703,0.439683,0.457846,0.472472,0.504747,0.442374,0.525248,0.332306,0.446927,0.440474,0.400126,0.462114,0.446639,0.432555,0.469753,0.344326,0.390902,0.423871,0.360618,0.446148,0.39458,0.427997,0.416971,Thumbs Down
0.449929,0.568846,0.451216,0.629171,0.423974,0.695996,0.389451,0.761342,0.35896,0.839416,0.339168,0.583694,0.430043,0.53565,0.465654,0.555017,0.447717,0.578947,0.329724,0.513071,0.436809,0.462572,0.47114,0.504213,0.441803,0.524227,0.332666,0.447879,0.437303,0.402663,0.460525,0.445672,0.431895,0.468244,0.343077,0.392033,0.42107,0.361563,0.443472,0.39449,0.425368,0.417573,Thumbs Down
0.446703,0.565943,0.450183,0.630907,0.422581,0.700074,0.386047,0.764217,0.35371,0.841797,0.337187,0.586251,0.435101,0.5325,0.467125,0.55584,0.445925,0.581253,0.326061,0.514476,0.440621,0.462101,0.471591,0.505405,0.441691,0.525867,0.328634,0.448975,0.438503,0.401322,0.459871,0.44474,0.431132,0.467801,0.340055,0.392094,0.421368,0.360471,0.444098,0.393754,0.426247,0.417872,Thumbs Down
0.449895,0.566229,0.452821,0.632563,0.419702,0.699832,0.381507,0.763647,0.350674,0.842361,0.33306,0.587577,0.432708,0.528563,0.465165,0.551788,0.444669,0.577652,0.321701,0.515669,0.437064,0.461109,0.468713,0.505347,0.4393,0.528396,0.326014,0.449814,0.434377,0.401007,0.457334,0.444262,0.430033,0.468354,0.340169,0.394266,0.418451,0.359412,0.442131,0.391514,0.425514,0.415998,Thumbs Down
0.450534,0.564094,0.453193,0.628873,0.419128,0.693413,0.381013,0.756131,0.354026,0.837969,0.329299,0.580154,0.428438,0.513738,0.459784,0.540287,0.438283,0.56745,0.318949,0.507663,0.433896,0.451092,0.465271,0.497917,0.435922,0.521584,0.324312,0.443733,0.43146,0.39389,0.453482,0.437629,0.425281,0.46267,0.338802,0.389603,0.415315,0.354792,0.437348,0.385651,0.419849,0.410112,Thumbs Down
0.445793,0.558007,0.450661,0.623063,0.417795,0.693689,0.378694,0.764745,0.348207,0.845843,0.331573,0.587908,0.432671,0.531742,0.461186,0.55775,0.438314,0.584429,0.317039,0.513339,0.43482,0.463155,0.462698,0.505678,0.43557,0.527082,0.319942,0.445916,0.431308,0.401431,0.451288,0.44235,0.424658,0.464798,0.332973,0.387535,0.413383,0.356606,0.434869,0.387147,0.417613,0.410593,Thumbs Down
0.45626,0.562434,0.459739,0.630632,0.41768,0.701916,0.377994,0.776587,0.347426,0.862067,0.324966,0.592386,0.432704,0.525334,0.454912,0.569237,0.427606,0.599374,0.30958,0.511673,0.432908,0.45625,0.454213,0.514989,0.427594,0.537713,0.315517,0.443838,0.429935,0.399463,0.445806,0.451071,0.41807,0.471203,0.332858,0.388815,0.4174,0.3566,0.435481,0.396014,0.416077,0.423684,Thumbs Down
0.463038,0.559618,0.462227,0.636852,0.416546,0.711784,0.375845,0.787496,0.345299,0.875685,0.322098,0.603828,0.434648,0.534116,0.456115,0.576449,0.426053,0.606372,0.308316,0.520322,0.436867,0.465962,0.457959,0.522439,0.42828,0.544941,0.315015,0.449437,0.432197,0.408036,0.44737,0.457494,0.415532,0.477879,0.332155,0.392064,0.415742,0.363098,0.432627,0.398502,0.410074,0.423069,Thumbs Down
0.433451,0.549212,0.436814,0.637671,0.399922,0.737665,0.370676,0.811805,0.35056,0.891166,0.290935,0.647023,0.37937,0.607046,0.422455,0.613028,0.413817,0.628026,0.27859,0.558131,0.38317,0.52181,0.426655,0.547127,0.412475,0.564745,0.285891,0.481132,0.382637,0.453978,0.417627,0.484027,0.401783,0.506365,0.303363,0.419395,0.373672,0.39498,0.405119,0.422102,0.396669,0.450396,Thumbs Down
0.433138,0.541981,0.433084,0.628741,0.394847,0.726949,0.365685,0.800808,0.348015,0.879485,0.290138,0.635687,0.382954,0.593772,0.424477,0.597653,0.415918,0.612691,0.276927,0.549442,0.386433,0.512531,0.424177,0.535228,0.407444,0.551311,0.28399,0.473197,0.384495,0.445028,0.414404,0.472666,0.396234,0.492851,0.301694,0.410836,0.374427,0.38756,0.403214,0.413042,0.393259,0.439094,Thumbs Down
0.433022,0.543783,0.432866,0.630448,0.395047,0.728527,0.365298,0.80126,0.347736,0.878803,0.287921,0.633678,0.380344,0.593651,0.423859,0.596565,0.417476,0.608292,0.275835,0.548084,0.385146,0.511815,0.423844,0.535558,0.408831,0.550547,0.283461,0.473441,0.385141,0.444251,0.415787,0.473974,0.398734,0.494105,0.301204,0.412669,0.374631,0.387991,0.403808,0.414115,0.394421,0.44008,Thumbs Down
0.430437,0.542666,0.43159,0.627459,0.394945,0.725167,0.365354,0.79935,0.347645,0.878231,0.287548,0.634202,0.381998,0.590514,0.422603,0.595189,0.412489,0.609592,0.274475,0.549558,0.384823,0.510897,0.42177,0.534954,0.404604,0.550247,0.281364,0.474547,0.384082,0.442886,0.41369,0.472451,0.394642,0.492403,0.298745,0.412852,0.3749,0.387154,0.403338,0.412702,0.391546,0.437216,Thumbs Down
0.429996,0.54427,0.431454,0.62964,0.394917,0.726697,0.365001,0.799824,0.347572,0.878105,0.288697,0.635135,0.380107,0.590532,0.423049,0.593331,0.416171,0.60692,0.275338,0.551011,0.38206,0.510661,0.421514,0.533246,0.407621,0.549204,0.28159,0.476962,0.380349,0.442973,0.412845,0.471399,0.397149,0.492708,0.298639,0.415753,0.371278,0.386412,0.401372,0.411766,0.392341,0.438739,Thumbs Down
0.430892,0.543966,0.431302,0.628933,0.393954,0.726825,0.364816,0.801152,0.347089,0.879464,0.288566,0.635208,0.377805,0.592712,0.42174,0.594263,0.416754,0.607341,0.275501,0.551016,0.380601,0.512523,0.421115,0.534017,0.409574,0.550216,0.282153,0.476339,0.378727,0.444622,0.412538,0.472665,0.398846,0.494795,0.299757,0.414615,0.370189,0.386659,0.400396,0.411754,0.392362,0.439201,Thumbs Down
0.431211,0.542826,0.431329,0.630021,0.393613,0.728405,0.364206,0.80232,0.347045,0.880101,0.288121,0.633782,0.380309,0.594619,0.423482,0.595517,0.418417,0.606912,0.275759,0.549626,0.38429,0.514289,0.422763,0.535307,0.410465,0.549752,0.282865,0.475038,0.381725,0.446289,0.413627,0.473905,0.39916,0.494098,0.300471,0.413309,0.370801,0.386895,0.400284,0.412215,0.392277,0.438731,Thumbs Down
0.430999,0.543308,0.430568,0.630059,0.392773,0.727915,0.363115,0.802551,0.346282,0.880834,0.285834,0.634408,0.382614,0.595523,0.425028,0.596338,0.418895,0.607615,0.274318,0.550212,0.386578,0.515596,0.423488,0.537101,0.409555,0.551194,0.28223,0.475342,0.384072,0.447445,0.414134,0.475021,0.398166,0.494117,0.300425,0.413187,0.372066,0.387798,0.400637,0.413342,0.39197,0.438747,Thumbs Down
0.430887,0.543598,0.430757,0.630819,0.39229,0.727692,0.362274,0.800636,0.345644,0.87984,0.285872,0.633736,0.383816,0.590536,0.424421,0.595544,0.414331,0.610891,0.273843,0.548457,0.386559,0.511278,0.421826,0.53625,0.403435,0.552441,0.28163,0.473151,0.384211,0.443966,0.412617,0.473339,0.393472,0.493383,0.299861,0.411258,0.373098,0.386036,0.400759,0.412437,0.390055,0.43825,Thumbs Down
0.431422,0.543805,0.430474,0.629959,0.392169,0.72697,0.36228,0.800762,0.345079,0.879041,0.284679,0.633125,0.382102,0.591205,0.423967,0.594574,0.414708,0.608626,0.273359,0.548667,0.385924,0.512117,0.422317,0.535073,0.404837,0.550457,0.281546,0.47337,0.38388,0.444226,0.413618,0.472602,0.395596,0.492691,0.299873,0.411233,0.37262,0.385496,0.400905,0.411113,0.390711,0.436645,Thumbs Down
0.431052,0.542193,0.430229,0.629487,0.392292,0.726245,0.362356,0.800274,0.346032,0.878872,0.286155,0.632899,0.379586,0.591293,0.422501,0.594794,0.414424,0.609502,0.274002,0.548461,0.382065,0.511595,0.420986,0.534945,0.405495,0.550271,0.281221,0.473205,0.380841,0.443539,0.412767,0.472055,0.396144,0.491689,0.298867,0.410833,0.371369,0.385224,0.401047,0.410806,0.391351,0.436209,Thumbs Down
0.427909,0.540067,0.429106,0.628218,0.392679,0.725648,0.362753,0.800518,0.346734,0.878996,0.287885,0.633801,0.379822,0.593198,0.421932,0.595406,0.415619,0.608559,0.274092,0.54968,0.381365,0.513272,0.419631,0.535484,0.406509,0.550991,0.279809,0.475096,0.378513,0.444846,0.410874,0.472698,0.396348,0.49311,0.296312,0.413624,0.368072,0.387323,0.39853,0.411472,0.390673,0.437077,Thumbs Down
0.42684,0.540695,0.428367,0.628933,0.393707,0.72622,0.364847,0.800081,0.347091,0.879494,0.286739,0.634632,0.37742,0.594716,0.42137,0.594649,0.416269,0.607558,0.273098,0.548713,0.379643,0.513175,0.419743,0.534573,0.407413,0.550761,0.279334,0.473331,0.377441,0.444323,0.410975,0.471827,0.397098,0.492826,0.296554,0.41215,0.368285,0.386585,0.399105,0.410945,0.39144,0.437302,Thumbs Down
0.428526,0.540281,0.429807,0.627513,0.39364,0.725381,0.364641,0.799568,0.346909,0.87894,0.286908,0.634605,0.376073,0.592683,0.419658,0.59494,0.414809,0.609203,0.272623,0.549517,0.378136,0.512171,0.418682,0.534699,0.406776,0.551072,0.278574,0.473962,0.376433,0.444263,0.410943,0.472466,0.397609,0.493409,0.295873,0.411906,0.368111,0.385789,0.399204,0.411129,0.391613,0.438017,Thumbs Down
0.42945,0.541153,0.430067,0.628306,0.393301,0.726284,0.364218,0.800917,0.346569,0.87985,0.28575,0.633561,0.375388,0.593609,0.419056,0.596233,0.414104,0.609838,0.272821,0.548713,0.3793,0.513615,0.419146,0.536269,0.407419,0.552098,0.279867,0.47395,0.377817,0.446382,0.411069,0.474472,0.397391,0.4946,0.297779,0.412593,0.36888,0.387717,0.399399,0.413421,0.392055,0.440082,Thumbs Down
0.428175,0.542153,0.43016,0.628653,0.393367,0.727502,0.364058,0.802174,0.347015,0.881511,0.286838,0.636766,0.379201,0.59316,0.421734,0.595918,0.414143,0.610572,0.273245,0.551763,0.38176,0.512839,0.42028,0.536415,0.405672,0.553013,0.279533,0.476329,0.379296,0.444273,0.411238,0.474002,0.395776,0.495724,0.296712,0.414191,0.368525,0.386564,0.398479,0.412787,0.390138,0.440137,Thumbs Down
0.429351,0.540476,0.430115,0.628469,0.393077,0.728321,0.364224,0.80483,0.347352,0.882615,0.286332,0.636065,0.376353,0.594818,0.420068,0.596632,0.416127,0.608171,0.272963,0.55068,0.379972,0.514029,0.417702,0.536967,0.406008,0.551844,0.279824,0.475591,0.378403,0.446839,0.410111,0.475572,0.396334,0.49515,0.297127,0.414033,0.368127,0.388684,0.398015,0.414256,0.391197,0.440634,Thumbs Down
0.428315,0.542142,0.429251,0.629027,0.392896,0.728127,0.364182,0.803348,0.347056,0.881295,0.285959,0.638113,0.381852,0.596168,0.424959,0.595697,0.418759,0.606355,0.272697,0.552064,0.384052,0.514257,0.420065,0.536691,0.404591,0.55154,0.279136,0.476491,0.381666,0.446013,0.411459,0.474809,0.39442,0.494669,0.295976,0.414768,0.369123,0.388898,0.398145,0.41437,0.389465,0.44035,Thumbs Down
0.425507,0.542317,0.428494,0.630508,0.393186,0.729579,0.364294,0.804099,0.346774,0.882597,0.286347,0.637729,0.380011,0.595941,0.421644,0.596799,0.414403,0.608663,0.272177,0.553121,0.381456,0.515307,0.418156,0.537085,0.403524,0.551261,0.277533,0.478483,0.37859,0.44694,0.409304,0.474766,0.393065,0.494028,0.293768,0.416528,0.36738,0.389682,0.396919,0.413856,0.387982,0.43895,Thumbs Down
0.426894,0.546443,0.427067,0.632713,0.391539,0.72997,0.363357,0.804929,0.34682,0.88266,0.284376,0.637016,0.376842,0.594523,0.420252,0.594326,0.414519,0.605571,0.271202,0.55277,0.378966,0.514223,0.417515,0.536092,0.403917,0.550802,0.277637,0.478335,0.376857,0.446106,0.409424,0.474382,0.394626,0.494668,0.294813,0.416866,0.366523,0.388595,0.396598,0.413283,0.388387,0.439372,Thumbs Down
0.431132,0.542097,0.431153,0.629368,0.391627,0.727482,0.361437,0.801868,0.344759,0.880504,0.28539,0.636897,0.376817,0.592315,0.419599,0.595833,0.413216,0.609283,0.271446,0.553559,0.378853,0.512389,0.417723,0.536928,0.403076,0.552522,0.277239,0.478919,0.376499,0.445232,0.409143,0.47448,0.392842,0.494256,0.294118,0.416587,0.366743,0.387842,0.39719,0.413336,0.387583,0.439149,Thumbs Down
0.504626,0.773172,0.561448,0.752567,0.606331,0.712991,0.642962,0.674324,0.66972,0.62543,0.55915,0.603487,0.602367,0.559189,0.633494,0.57332,0.652893,0.600601,0.548116,0.577258,0.574475,0.494066,0.607374,0.450062,0.636216,0.422551,0.532874,0.568732,0.550834,0.484426,0.578557,0.432099,0.604876,0.396345,0.518243,0.572085,0.526931,0.497802,0.544751,0.451564,0.56558,0.4208,Okay Sign
0.505239,0.768159,0.562045,0.747716,0.608378,0.709164,0.646281,0.670302,0.670648,0.618496,0.561385,0.59987,0.605388,0.554193,0.636222,0.56892,0.65532,0.597121,0.550852,0.573327,0.576673,0.488848,0.60858,0.443864,0.636742,0.41582,0.536266,0.56475,0.553116,0.479228,0.579781,0.426184,0.605586,0.39002,0.522307,0.568019,0.530266,0.494556,0.546873,0.44797,0.566416,0.416329,Okay Sign
0.505953,0.768405,0.562744,0.74775,0.608137,0.708598,0.645684,0.670262,0.671406,0.620731,0.561557,0.599205,0.6043,0.554761,0.635538,0.568365,0.655789,0.59495,0.550642,0.572999,0.576507,0.488771,0.608313,0.44409,0.636803,0.415942,0.535712,0.564238,0.553262,0.479706,0.580044,0.426958,0.605833,0.391045,0.52116,0.567296,0.530148,0.494396,0.546657,0.448318,0.565829,0.417499,Okay Sign
0.506709,0.768767,0.563066,0.747837,0.608018,0.708601,0.645139,0.670181,0.670861,0.620474,0.561916,0.599819,0.604627,0.555127,0.635634,0.568616,0.655781,0.595414,0.551032,0.573513,0.57648,0.488957,0.608134,0.444208,0.636595,0.415762,0.536098,0.564835,0.553251,0.47966,0.579921,0.426499,0.605757,0.389956,0.521685,0.567853,0.530596,0.494276,0.547177,0.447811,0.566455,0.416452,Okay Sign
0.505991,0.768318,0.563052,0.747884,0.608652,0.708584,0.645824,0.668848,0.671427,0.618024,0.562107,0.599744,0.604267,0.55422,0.634907,0.566646,0.654901,0.592598,0.551018,0.573298,0.57656,0.489386,0.607973,0.444502,0.636437,0.415659,0.536211,0.564509,0.553754,0.479797,0.580261,0.426307,0.605979,0.389252,0.521982,0.567292,0.531452,0.493961,0.547926,0.44723,0.567025,0.415246,Okay Sign
0.505372,0.768302,0.563055,0.747675,0.609164,0.707995,0.647197,0.668473,0.672502,0.617556,0.561261,0.598159,0.604349,0.553409,0.63519,0.566599,0.654631,0.593302,0.550124,0.572275,0.576739,0.488019,0.608437,0.443016,0.636785,0.414643,0.535194,0.563744,0.553443,0.479544,0.580259,0.426296,0.605707,0.390514,0.520495,0.566989,0.530542,0.494393,0.54688,0.447832,0.565378,0.416584,Okay Sign
0.505061,0.769096,0.56271,0.74817,0.609097,0.708263,0.64652,0.6691,0.671749,0.618156,0.560968,0.597201,0.604211,0.552529,0.635352,0.565697,0.655143,0.592146,0.549579,0.571083,0.576695,0.487039,0.608265,0.442168,0.636581,0.413765,0.53442,0.562572,0.552918,0.478248,0.579519,0.424866,0.604877,0.388789,0.519517,0.566191,0.529919,0.493446,0.546414,0.446992,0.565218,0.415853,Okay Sign
0.504969,0.769973,0.562439,0.748391,0.608946,0.70825,0.646638,0.668797,0.672163,0.617445,0.561194,0.597806,0.604853,0.552822,0.635837,0.565906,0.655375,0.592986,0.54965,0.571653,0.576388,0.486975,0.607927,0.44159,0.636364,0.412513,0.534438,0.563274,0.552876,0.478168,0.579427,0.424271,0.60488,0.387383,0.519656,0.566775,0.530051,0.493699,0.54662,0.446737,0.565529,0.414765,Okay Sign
0.506083,0.768527,0.563268,0.746153,0.608547,0.707286,0.64554,0.669008,0.670824,0.618891,0.5613,0.597172,0.6047,0.553027,0.63575,0.565784,0.655637,0.59204,0.549977,0.571014,0.576269,0.486131,0.607696,0.441076,0.636112,0.412753,0.534729,0.562893,0.552967,0.477826,0.579664,0.424618,0.605396,0.388411,0.51984,0.56667,0.530056,0.493638,0.546557,0.446763,0.565364,0.415078,Okay Sign
0.506965,0.766941,0.563955,0.745082,0.609126,0.705599,0.645747,0.667534,0.671438,0.618168,0.561984,0.595573,0.605518,0.551714,0.636464,0.56603,0.655966,0.593485,0.550522,0.56966,0.576496,0.485209,0.608138,0.44039,0.6364,0.412234,0.534938,0.56204,0.552991,0.476933,0.579563,0.423667,0.604958,0.38673,0.519941,0.566339,0.529605,0.493078,0.545984,0.44626,0.564706,0.413861,Okay Sign
0.507006,0.767297,0.563615,0.745474,0.609064,0.705834,0.645587,0.667548,0.670112,0.617455,0.561476,0.595574,0.60624,0.551159,0.637287,0.566696,0.656481,0.595213,0.550184,0.569532,0.576617,0.485155,0.60817,0.440327,0.636158,0.411871,0.534811,0.562097,0.552938,0.476799,0.579153,0.423503,0.604106,0.386585,0.520087,0.566753,0.529824,0.493907,0.545928,0.446841,0.564384,0.413921,Okay Sign
0.506524,0.767199,0.562804,0.745761,0.607947,0.706176,0.644605,0.66855,0.669104,0.618766,0.561222,0.595249,0.60514,0.551072,0.636367,0.56621,0.656008,0.594435,0.550229,0.569136,0.576538,0.484945,0.608164,0.44019,0.636132,0.412149,0.534933,0.561513,0.553062,0.475693,0.579603,0.422445,0.60485,0.385963,0.520213,0.56596,0.530084,0.493002,0.54634,0.445834,0.5648,0.413132,Okay Sign
0.506466,0.764315,0.562937,0.743527,0.608067,0.705088,0.645148,0.667094,0.67081,0.617207,0.561194,0.594226,0.605251,0.550474,0.636021,0.564762,0.655307,0.592465,0.550248,0.567681,0.576742,0.484019,0.607998,0.439264,0.635738,0.41119,0.535068,0.55948,0.553462,0.474694,0.579993,0.421633,0.605448,0.38504,0.520201,0.56319,0.530477,0.49105,0.546601,0.444453,0.564865,0.412107,Okay Sign
0.505084,0.764803,0.561433,0.744012,0.606856,0.704844,0.643913,0.666869,0.669531,0.617141,0.559814,0.593577,0.602668,0.549761,0.633937,0.564647,0.65426,0.591299,0.549269,0.567757,0.575642,0.484991,0.606926,0.440246,0.634709,0.411684,0.534331,0.559659,0.553039,0.475743,0.579321,0.422963,0.604345,0.386395,0.519571,0.563298,0.529785,0.491196,0.545645,0.444349,0.563648,0.411623,Okay Sign
0.505703,0.763994,0.562041,0.743866,0.607122,0.705174,0.644092,0.666605,0.669869,0.616459,0.560314,0.595201,0.603531,0.550799,0.634703,0.565189,0.654757,0.59201,0.549657,0.568957,0.575588,0.485378,0.607081,0.440379,0.634936,0.412011,0.534756,0.560684,0.552669,0.476046,0.578907,0.422692,0.603989,0.385585,0.520173,0.564107,0.530016,0.492003,0.546048,0.445095,0.56418,0.412092,Okay Sign
0.505654,0.764369,0.561115,0.7445,0.606336,0.704618,0.64345,0.665688,0.669079,0.615993,0.559839,0.59413,0.602662,0.550544,0.633839,0.564149,0.654131,0.590055,0.549078,0.568272,0.574662,0.484712,0.606115,0.440438,0.63432,0.412702,0.534217,0.560076,0.552039,0.475764,0.578449,0.422957,0.603766,0.386793,0.519724,0.563705,0.529493,0.49162,0.545267,0.445116,0.563228,0.41305,Okay Sign
0.505258,0.764307,0.561232,0.744099,0.606377,0.70486,0.642976,0.666356,0.668155,0.616298,0.559397,0.594341,0.601895,0.550239,0.633174,0.563847,0.653497,0.590016,0.548776,0.568397,0.574377,0.484869,0.605867,0.440269,0.633804,0.412536,0.533966,0.560306,0.551905,0.475724,0.578348,0.42286,0.603498,0.386492,0.519464,0.564074,0.529228,0.491813,0.545318,0.445182,0.5635,0.412887,Okay Sign
0.506329,0.764386,0.562327,0.744539,0.607194,0.705099,0.643554,0.666081,0.669106,0.616134,0.559678,0.59461,0.602677,0.550154,0.633667,0.564204,0.653219,0.591155,0.548866,0.568662,0.574121,0.485079,0.605579,0.440431,0.633373,0.412585,0.533905,0.560718,0.551376,0.476146,0.577871,0.423155,0.603114,0.386501,0.519361,0.564669,0.528759,0.492518,0.544853,0.445878,0.563143,0.413401,Okay Sign
0.505799,0.764497,0.561803,0.744895,0.606975,0.705069,0.643268,0.665801,0.669251,0.615952,0.559293,0.594348,0.602279,0.549778,0.63334,0.564012,0.653067,0.59102,0.548579,0.5684,0.574107,0.484883,0.605699,0.440018,0.633689,0.411933,0.533702,0.560536,0.551372,0.475832,0.577814,0.422846,0.60305,0.38629,0.519131,0.564602,0.528711,0.492395,0.544855,0.446015,0.56326,0.413934,Okay Sign
0.505221,0.76604,0.560491,0.745991,0.605653,0.705866,0.642425,0.6665,0.6694,0.616824,0.559683,0.595178,0.603453,0.550293,0.634079,0.564966,0.652807,0.593246,0.548913,0.568967,0.574577,0.484628,0.606322,0.439985,0.634066,0.411755,0.534075,0.561323,0.551303,0.475868,0.577584,0.422757,0.602346,0.386126,0.519693,0.565861,0.529142,0.493102,0.545171,0.4462,0.563131,0.413317,Okay Sign
0.50596,0.767813,0.561503,0.747207,0.606024,0.707487,0.642562,0.668078,0.668323,0.617629,0.560184,0.596538,0.603373,0.550491,0.634017,0.565599,0.653228,0.594714,0.549486,0.570603,0.57459,0.486371,0.605952,0.441425,0.633802,0.412226,0.534929,0.562912,0.551849,0.477519,0.577674,0.423811,0.602276,0.386241,0.521003,0.567189,0.530084,0.494642,0.545553,0.447085,0.563039,0.413026,Okay Sign
0.506542,0.767544,0.561441,0.747624,0.605982,0.707537,0.642881,0.668495,0.66911,0.618585,0.560269,0.596167,0.603086,0.551708,0.633979,0.566013,0.653933,0.59391,0.549641,0.570385,0.575051,0.486204,0.606361,0.441609,0.634689,0.412953,0.534923,0.562473,0.552577,0.477154,0.578639,0.423948,0.603712,0.387108,0.520674,0.566482,0.530571,0.493545,0.546088,0.446678,0.563687,0.414087,Okay Sign
0.50657,0.768564,0.561996,0.747701,0.606037,0.707062,0.642223,0.668324,0.669631,0.620061,0.559911,0.596373,0.602952,0.551758,0.634198,0.566078,0.654365,0.593715,0.549594,0.570652,0.57489,0.486734,0.606182,0.441862,0.633981,0.413539,0.535048,0.56297,0.5524,0.477357,0.578332,0.423942,0.603134,0.386954,0.520942,0.567047,0.530392,0.494008,0.54602,0.446796,0.563779,0.413593,Okay Sign
0.506329,0.769037,0.561819,0.748222,0.606251,0.708395,0.642866,0.668938,0.66915,0.618992,0.559588,0.597286,0.603584,0.551964,0.634772,0.566414,0.654546,0.594434,0.549197,0.571126,0.574843,0.486822,0.606348,0.441719,0.634251,0.412687,0.534852,0.563366,0.55204,0.47761,0.578016,0.423955,0.602742,0.386561,0.521114,0.567591,0.530172,0.494217,0.545987,0.446525,0.564009,0.412709,Okay Sign
0.505834,0.768479,0.562028,0.747716,0.606418,0.708506,0.642713,0.669425,0.6699,0.619834,0.560027,0.597263,0.603562,0.552252,0.634704,0.566365,0.654374,0.594302,0.549477,0.571213,0.575147,0.486891,0.606766,0.441903,0.634663,0.413234,0.535088,0.563434,0.552415,0.47776,0.578557,0.424139,0.603259,0.386868,0.521343,0.567568,0.530409,0.493975,0.546357,0.446477,0.564317,0.413025,Okay Sign
0.505747,0.768073,0.562029,0.747883,0.606346,0.709033,0.642841,0.669979,0.669712,0.620263,0.559863,0.59764,0.603388,0.552859,0.634678,0.566538,0.654637,0.594016,0.549353,0.571595,0.575241,0.486794,0.606798,0.441929,0.634886,0.413434,0.53506,0.563612,0.552536,0.477958,0.578826,0.424389,0.603833,0.38729,0.521319,0.567579,0.53037,0.494269,0.546394,0.446973,0.564569,0.41393,Okay Sign
0.506457,0.767527,0.562373,0.747446,0.607038,0.70912,0.644002,0.670015,0.669618,0.618619,0.560118,0.596918,0.604007,0.552168,0.635081,0.566857,0.65463,0.594864,0.549589,0.570901,0.5756,0.486298,0.607063,0.441619,0.635321,0.413065,0.535079,0.562869,0.552869,0.477489,0.5794,0.424288,0.60473,0.387634,0.521137,0.566797,0.530786,0.493528,0.546848,0.446221,0.565055,0.413347,Okay Sign
0.50626,0.768009,0.562247,0.747842,0.607305,0.708208,0.644103,0.668898,0.670315,0.617994,0.559722,0.596128,0.60349,0.550846,0.634662,0.566587,0.654216,0.595433,0.549339,0.570417,0.575588,0.486362,0.606893,0.441527,0.63489,0.413415,0.534767,0.562717,0.552774,0.477228,0.578713,0.423945,0.60349,0.38743,0.52062,0.566793,0.530875,0.494371,0.546812,0.447396,0.564786,0.414306,Okay Sign
0.505583,0.767129,0.561413,0.74693,0.606685,0.708152,0.643967,0.669412,0.669225,0.618292,0.559549,0.595342,0.603521,0.550372,0.634468,0.565694,0.654119,0.594096,0.548907,0.569585,0.575209,0.485698,0.606471,0.440992,0.634773,0.412503,0.5343,0.561889,0.552459,0.476573,0.578314,0.423146,0.603215,0.386385,0.520224,0.566038,0.530526,0.493626,0.546201,0.446516,0.5641,0.413622,Okay Sign
0.505805,0.767548,0.561334,0.747436,0.606536,0.708296,0.643785,0.669294,0.668965,0.618119,0.559442,0.595803,0.603706,0.550401,0.634653,0.565632,0.654141,0.594102,0.548758,0.56995,0.57505,0.485819,0.606319,0.441027,0.634515,0.412449,0.534148,0.562271,0.552174,0.476758,0.57798,0.423205,0.602777,0.386297,0.520102,0.566419,0.530343,0.494087,0.546025,0.446797,0.563908,0.413526,Okay Sign
